,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
UGMDDS,Cell Envelope Biosynthesis,0.0166728,0.016442793473619,0.01670807515098,0.01620561100313,0.011910794790229,0.015274855954489,0.015692321642912,0.016432780227344,0.012139757103776,0.012888712887139,0.014279709473407,0.01377260283833
UHGADA,Lipopolysaccharide Biosynthesis / Recycling,0.02334,0.023018017350071,0.02338938114917,0.022685989204756,0.016673741087517,0.021383039320197,0.021967443209633,0.023003999958388,0.016994261959726,0.018042713808468,0.019989948845384,0.019280057953471
ULA4NFT,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
ULA4Ntppi,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UM3PL,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UM4PCP,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UM4PL,Murein Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UMPK,Nucleotide Salvage Pathway,0.302005626618596,0.293841682268387,0.300092994909879,0.291194418000567,0.201395934954264,0.270220872654266,0.278865791758321,0.295485818971901,0.207345676756104,0.2203036345641,0.248172992756565,0.237081957836525
UMPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
UPLA4FNF,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UPLA4FNT,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
UPP3MT,Cofactor and Prosthetic Group Biosynthesis,4.31864672323919E-06,4.21474389842171E-06,4.2867312866799E-06,4.06913535456709E-06,2.8159896240665E-06,3.79715328975785E-06,3.93791672734672E-06,4.18262900809764E-06,2.85365229819741E-06,3.09588403296145E-06,3.51479135169876E-06,3.38663848154388E-06
UPP3S,Cofactor and Prosthetic Group Biosynthesis,7.46798476748057E-06,7.33723037929281E-06,7.45556037544419E-06,6.51127773883956E-06,4.56997673579851E-06,6.13301829722934E-06,6.50993582031131E-06,7.25941669843678E-06,4.46936599160561E-06,5.01539171634315E-06,5.82221348141564E-06,5.75112750435581E-06
UPPDC1,Cofactor and Prosthetic Group Biosynthesis,3.14933804424139E-06,3.1224864808711E-06,3.16882908876429E-06,2.44214238427247E-06,1.75398711173201E-06,2.33586500747149E-06,2.57201909296459E-06,3.07678769033914E-06,1.61571369340821E-06,1.9195076833817E-06,2.30742212971688E-06,2.36448902281193E-06
UPPRT,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
URACPAH,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
URAt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
URAt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
URAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
URDGLYCD,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
UREAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
UREAtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
URIC,Unassigned,0,0,0,0,0,0,0,0,0,0,0,0
URIH,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
URIK2,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
URIt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
URIt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
URItex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
USHD,Lipopolysaccharide Biosynthesis / Recycling,0.01167,0.011509008675036,0.011694690574585,0.011342994602378,0.008336870543758,0.010691519660099,0.010983721604817,0.011501999979194,0.008497130979863,0.009021356904234,0.009994974422692,0.009640028976736
VALTA,"Valine, Leucine, and Isoleucine Metabolism",-0.262279068380349,-0.258946793912348,-0.26249594154739,-0.253174262983484,-0.188318242819115,-0.239649607843308,-0.246133141809351,-0.257366289910707,-0.191340262650841,-0.203391863549014,-0.22493759467113,-0.218354015266584
VALabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
VALt2rpp,"Transport, Inner Membrane",-1.10075641079559E-34,0,0,0,0,0,0,0,0,0,0,0
VALtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
VPAMTr,"Valine, Leucine, and Isoleucine Metabolism",0,0,0,0,0,0,0,0,0,0,0,0
X5PL3E,Alternate Carbon Metabolism,4.73674320595617E-23,0,0,0,0,0,0,0,0,0,0,0
XAND,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
XANt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
XANtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
XANtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
XMPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
XPPT,Nucleotide Salvage Pathway,0.102578239622522,0.099000510744697,0.101242983980248,0.098448784629194,0.067135438389736,0.091043013064816,0.094012955519468,0.099893989109311,0.06935118942686,0.07366061734652,0.083262334190372,0.079335621894116
XTSNH,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
XTSNt2rpp,"Transport, Inner Membrane",1.27797932922732E-34,0,0,0,0,0,0,0,0,0,0,0
XTSNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
XYLI1,Alternate Carbon Metabolism,1.57891440198587E-23,0,0,0,0,0,0,0,0,0,0,0
XYLI2,Alternate Carbon Metabolism,9.75890058959188E-22,0,0,0,0,0,0,0,0,0,0,0
XYLK,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
XYLK2,Alternate Carbon Metabolism,3.15782880397031E-23,0,0,0,0,0,0,0,0,0,0,0
XYLUt2pp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
XYLUtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
XYLabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
XYLt2pp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
XYLtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
ZN2abcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ZN2t3pp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
ZN2tpp,Inorganic Ion Transport and Metabolism,3.7199129657388E-05,3.61794013851999E-05,3.73200578291269E-05,3.4918640313235E-05,1.90499429293298E-05,3.11063972825466E-05,3.28621365610389E-05,3.60495659446042E-05,1.97389621722349E-05,2.22674392923436E-05,2.72856257403955E-05,2.54195650636769E-05
ZNabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
Zn2tex,"Transport, Outer Membrane Porin",3.7199129657388E-05,3.61794013851999E-05,3.73200578291269E-05,3.4918640313235E-05,1.90499429293298E-05,3.11063972825466E-05,3.28621365610389E-05,3.60495659446042E-05,1.97389621722349E-05,2.22674392923436E-05,2.72856257403955E-05,2.54195650636769E-05
RNDR1b3,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR1b1,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR1b4,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR1b2,,0,0,0,0,0,0,0,0,0,0,0,0
3OAR401,,0,0,0,0,0,0,0,0,0,0,0,0
ACPPAT1201,,0,0,0,0,0,0,0,0,0,0,0,0
3OAS1401,,0.046680239384922,0.046036267525837,0.046779002697282,0.045372204566763,0.033347604344038,0.042766279565364,0.043935098476983,0.046008232458986,0.033988650830536,0.036085570670501,0.039980073288286,0.03856027925413
AOXSr21,,2.82351749615487E-07,2.74615123689194E-07,2.83547789411858E-07,2.66749680260655E-07,1.44095919139141E-07,2.36988192172993E-07,2.50119265439708E-07,2.74280753913672E-07,1.496891580801E-07,1.68729085941258E-07,2.07114514259066E-07,1.92665297681749E-07
SufBCD_mod_1:2Fe2S_mod_1:fe2atp_mediated_FE_loading,,0,0,0,0,0,0,0,0,0,0,0,0
OPMEACPS1,,2.82355369528276E-07,2.7461859584421E-07,2.83551432349811E-07,2.66753004316711E-07,1.44097238886713E-07,2.36990975746719E-07,2.50122283537438E-07,2.74284219729122E-07,1.4969055540958E-07,1.68730758179233E-07,2.07116788459146E-07,1.92667338095389E-07
3HAD1411,,0,0,0,0,0,0,0,0,0,0,0,0
PAPSR24,,0,0,0,0,0,0,0,0,0,0,0,0
2Fe2S_to_IscA_by_IscU,,0,0,0,0,0,0,0,0,0,0,0,0
3OAR1611,,1.28159023696011E-23,0,0,0,0,0,0,0,0,0,0,0
AGPAT1811,,0,0,0,0,0,0,0,0,0,0,0,0
Fe_transfer_CyaY_mod_1:fe2_to_IscU_mod_1:fe2,,0,0,0,0,0,0,0,0,0,0,0,0
3OAS801,,0,0,0,0,0,0,0,0,0,0,0,0
EAR120y1,,0,0,0,0,0,0,0,0,0,0,0,0
U23GAAT1,,0.02334,0.023018017350071,0.02338938114917,0.022685989204756,0.016673741087517,0.021383039320197,0.021967443209633,0.023003999958388,0.016994261959726,0.018042713808468,0.019989948845384,0.019280057953471
EAR60y1,,0,0,0,0,0,0,0,0,0,0,0,0
FA120ACPHi1,,0,0,0,0,0,0,0,0,0,0,0,0
3HAD601,,0,0,0,0,0,0,0,0,0,0,0,0
3HAD1611,,1.28158695083972E-23,0,0,0,0,0,0,0,0,0,0,0
FA141ACPHi1,,0,0,0,0,0,0,0,0,0,0,0,0
Fe_transfer_CyaY_mod_1:fe2_to_IscU_mod_1:2Fe2S_mod_1:fe2,,0.000119646883229,8.93927427910155E-05,8.48725355019146E-05,8.87253803809529E-05,6.47869287755073E-05,7.99950247807312E-05,8.00993042151504E-05,9.41396264962985E-05,5.30989346800778E-05,6.01197626609723E-05,6.72288474556985E-05,8.59777065711176E-05
DSBDR1,,0,0,0,0,0,0,0,0,0,0,0,0
DSBDR2,,0,0,0,0,0,0,0,0,0,0,0,0
OPMEACPR1,,2.82354645542005E-07,2.74617901409695E-07,2.83550703758476E-07,2.66752339502186E-07,1.44096974936231E-07,2.36990419029359E-07,2.50121679914978E-07,2.74283526562529E-07,1.4969027594264E-07,1.68730423730312E-07,2.07116333617132E-07,1.92666930010932E-07
EAR60x1,,0,0,0,0,0,0,0,0,0,0,0,0
EPMEACPR1,,2.82353197575033E-07,2.74616512545933E-07,2.83549246581423E-07,2.66751009878107E-07,1.44096447036719E-07,2.3698930559856E-07,2.5012047267443E-07,2.74282140234597E-07,1.49689717010327E-07,1.68729754834459E-07,2.07115423936102E-07,1.92666113844612E-07
EAR160y1,,0,0,0,0,0,0,0,0,0,0,0,0
SCYSDS1,,0,0,0,0,0,0,0,0,0,0,0,0
AACPS91,,3.67268763687618E-07,6.6558393785032E-07,6.6413180212099E-07,4.80259457383864E-07,3.68301772342456E-07,5.19206945199015E-07,5.83656545190733E-07,5.75530365192529E-07,3.72826903258558E-07,4.3811501430671E-07,4.17781088158515E-07,5.30597032442093E-07
EAR120x1,,0,0,0,0,0,0,0,0,0,0,0,0
S_transfer_to_SufBCD_mod_1:2Fe1S,,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT1601,,0.0382884,0.037760199464716,0.038369407934527,0.037215519668697,0.0273526507393,0.035078078950618,0.036036771747546,0.037737204456158,0.027878453282724,0.029598399459475,0.032792765954224,0.03162821640727
3HAD1601,,7.78321145532708E-24,0,0,0,0,0,0,0,0,0,0,0
G3PAT1801,,0,0,0,0,0,0,0,0,0,0,0,0
FA80ACPHi1,,0,0,0,0,0,0,0,0,0,0,0,0
SufBCD_mod_1:2Fe2Satp_mediated_FE_loading,,0,0,0,0,0,0,0,0,0,0,0,0
SufBCD_2:2fe2s_to_SufBCD_1:4fe4s,,0,0,0,0,0,0,0,0,0,0,0,0
PAPSR21,,0,0,0,0,0,0,0,0,0,0,0,0
PAPSR22,,0,0,0,0,0,0,0,0,0,0,0,0
DSBAO11,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR2b1,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR2b3,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR2b2,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR2b4,,0,0,0,0,0,0,0,0,0,0,0,0
4Fe4S_to_ErpA_by_IscU,,0.000119645195917,8.93914947837313E-05,8.48713367508781E-05,8.87241546359092E-05,6.4786204905075E-05,7.99939654472429E-05,8.00982229309877E-05,9.41383127978904E-05,5.30983339219234E-05,6.0119054771235E-05,6.72279983332031E-05,8.59766474647521E-05
AGPAT1611,,0.0451284,0.044505839510752,0.045223879530942,0.043863855836672,0.032239042728958,0.041344573764249,0.042474531454225,0.044478736577639,0.032858776839045,0.034885981398204,0.038651002890917,0.03727841333965
3OAS1211,,0,0,0,0,0,0,0,0,0,0,0,0
S_transfer_to_IscU_mod_1:2Fe2S_mod_2:fe2,,0.000119646576443,8.939251674148E-05,8.48723174201598E-05,8.87251592553399E-05,6.47868101018868E-05,7.99948368637908E-05,8.00991109107461E-05,9.41393885881743E-05,5.30988355462566E-05,6.01196434948525E-05,6.72286998167524E-05,8.59775244636259E-05
G3PAT1811,,0,0,0,0,0,0,0,0,0,0,0,0
Cs_cyto_import,,0,0,0,0,0,0,0,0,0,0,0,0
RNTR1c21,,0,0,0,0,0,0,0,0,0,0,0,0
RNTR1c22,,0.018518809854437,0.018508749830503,0.018520131231098,0.0184954404178,0.017172373673386,0.018405410767548,0.018454224914496,0.018508251304832,0.017317765066648,0.017722565567914,0.018216491409872,0.018071532600896
EAR100x1,,0,0,0,0,0,0,0,0,0,0,0,0
MPTSS1,,4.08788308953529E-10,3.34035742346713E-10,3.29782935983367E-10,3.26758692947214E-10,1.88652258546152E-10,2.8609341872228E-10,2.95882703457162E-10,3.44460646117695E-10,1.70875598932323E-10,1.97730578691981E-10,2.38800401314873E-10,2.66564292644928E-10
RNDR22,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR21,,0,0,0,0,0,0,0,0,0,0,0,0
EAR160x1,,7.7831914984258E-24,0,0,0,0,0,0,0,0,0,0,0
OGMEACPD1,,2.82356817506386E-07,2.74619984718509E-07,2.83552889538097E-07,2.66754333950731E-07,1.44097766789126E-07,2.36992089185365E-07,2.50123490786727E-07,2.74285606067564E-07,1.49691114345024E-07,1.68731427079063E-07,2.0711769814617E-07,1.92668154266896E-07
OGMEACPR1,,2.82357541498226E-07,2.74620679158293E-07,2.83553618135049E-07,2.66754998770227E-07,1.44098030741058E-07,2.36992645906649E-07,2.50124094413556E-07,2.74286299239413E-07,1.49691393813528E-07,1.68731761529973E-07,2.07118152991181E-07,1.92668562353945E-07
RNTR3c22,,0.019113169111661,0.019102786212316,0.019114532897768,0.019089049635409,0.017723519202797,0.018996130492989,0.019046511324856,0.019102271686516,0.017873576917555,0.018291369448393,0.01880114778837,0.018651536541646
RNTR3c21,,0,0,0,0,0,0,0,0,0,0,0,0
PDX5PS1,,2.78547624751315E-05,2.7127411784755E-05,2.78910669669739E-05,2.59398658256284E-05,1.44884246345816E-05,2.3241597084842E-05,2.45460243613066E-05,2.68822160110008E-05,1.49365035417588E-05,1.68781139213421E-05,2.05850254321975E-05,1.9264127728173E-05
PDX5PS2,,2.78547624751315E-05,2.7127411784755E-05,2.78910669669739E-05,2.59398658256284E-05,1.44884246345816E-05,2.3241597084842E-05,2.45460243613066E-05,2.68822160110008E-05,1.49365035417588E-05,1.68781139213421E-05,2.05850254321975E-05,1.9264127728173E-05
RNTR2c21,,0,0,0,0,0,0,0,0,0,0,0,0
RNTR2c22,,0.019113169111661,0.019102786212316,0.019114532897768,0.019089049635409,0.017723519202797,0.018996130492989,0.019046511324856,0.019102271686516,0.017873576917555,0.018291369448393,0.01880114778837,0.018651536541646
EAR161x1,,1.28158366472776E-23,0,0,0,0,0,0,0,0,0,0,0
S_transfer_to_IscU_mod_2:fe2,,0.000138649427443,9.62178971411968E-05,8.90228271080193E-05,9.57921616336824E-05,7.2143818235834E-05,8.59335422222742E-05,8.49285743292111E-05,0.000102992471261,5.4887453422884E-05,6.32114105772505E-05,6.99344477716575E-05,9.82958161076032E-05
PAPSR23,,0,0,0,0,0,0,0,0,0,0,0,0
3OAS1201,,0,0,0,0,0,0,0,0,0,0,0,0
3HAD1401,,0,0,0,0,0,0,0,0,0,0,0,0
ACPPAT1801,,0,0,0,0,0,0,0,0,0,0,0,0
I4FE4SR1,,0.000119645962873,8.93920646441239E-05,8.48718812583313E-05,8.87247170057671E-05,6.47865727552981E-05,7.99944610312342E-05,8.00987243033372E-05,9.41389127737297E-05,5.30986372791693E-05,6.01194051633216E-05,6.7228404539833E-05,8.59771602497996E-05
PMEACPE1,,2.82352473594332E-07,2.74615818116685E-07,2.83548517995704E-07,2.66750345068553E-07,1.44096183087688E-07,2.36988748885123E-07,2.50119869056341E-07,2.74281447073259E-07,1.49689437544953E-07,1.68729420387527E-07,2.07114969097084E-07,1.92665705762748E-07
RNDR31,,0,0,0,0,0,0,0,0,0,0,0,0
Fe_transfer_CyaY_mod_1:fe2_to_IscU_mod_1:2Fe2S,,0.000119647190016,8.93929688411225E-05,8.48727535842298E-05,8.8725601507117E-05,6.47870474493451E-05,7.99952126981131E-05,8.00994975200211E-05,9.41398644050239E-05,5.30990338140841E-05,6.01198818273283E-05,6.72289950949687E-05,8.59778886789951E-05
AACPS21,,1.28159680922616E-23,0,0,0,0,0,0,0,0,0,0,0
MPTS1,,2.04393106305645E-10,1.6701702649037E-10,1.64890620608622E-10,1.63378532111066E-10,9.43257837091412E-11,1.43046037297635E-10,1.47940637672932E-10,1.72229452544637E-10,8.54374804477978E-11,9.88648974155931E-11,1.19399676236713E-10,1.33281581719089E-10
FA160ACPHi1,,0,0,0,0,0,0,0,0,0,0,0,0
DSBGGT1,,0,0,0,0,0,0,0,0,0,0,0,0
EAR80x1,,0,0,0,0,0,0,0,0,0,0,0,0
4Fe4S_to_IscA_by_IscU,,-5.75222953594924E-36,0,0,0,0,0,0,0,0,0,0,0
MECDPDH52,,0.001483363964653,0.001462399160116,0.001486365270104,0.001440268648717,0.001054613185619,0.001356533815389,0.001394353647067,0.00146155822524,0.001074754466437,0.001142236210969,0.001267272943353,0.001221903853672
UAGAAT1,,0.02334,0.023018017350071,0.02338938114917,0.022685989204756,0.016673741087517,0.021383039320197,0.021967443209633,0.023003999958388,0.016994261959726,0.018042713808468,0.019989948845384,0.019280057953471
OGMEACPS1,,2.82358265491922E-07,2.74621373599832E-07,2.83554346733872E-07,2.6675566359138E-07,1.44098294693473E-07,2.36993202629241E-07,2.50124698041843E-07,2.74286992413014E-07,1.49691673282555E-07,1.68732095981545E-07,2.0711860783719E-07,1.9266897044186E-07
4Fe4S_to_IscA_by_SufBCD,,-4.44632317966677E-36,0,0,0,0,0,0,0,0,0,0,0
3OAR1401,,0.046680119692308,0.046036151112842,0.046778882497656,0.045372091487997,0.03334754325948,0.042766179102761,0.043934992447997,0.046008116187734,0.033988587374935,0.036085499143648,0.03997998548943,0.03856019758045
GRXR2,,0,0,0,0,0,0,0,0,0,0,0,0
GRXR3,,4.52398415868553E-05,4.40895232919154E-05,4.51792223262746E-05,4.33706686912328E-05,2.79829902468487E-05,3.98144761245576E-05,4.13895589573641E-05,4.41779988814427E-05,2.86472480225432E-05,3.12837951873159E-05,3.61513762266202E-05,3.42938482501579E-05
EAR161y1,,0,0,0,0,0,0,0,0,0,0,0,0
ACPPAT1811,,0,0,0,0,0,0,0,0,0,0,0,0
DSBCGT1,,0,0,0,0,0,0,0,0,0,0,0,0
KAS141,,0,0,0,0,0,0,0,0,0,0,0,0
BTS6,,2.82351749615487E-07,2.74615123689194E-07,2.83547789411858E-07,2.66749680260655E-07,1.44095919139141E-07,2.36988192172993E-07,2.50119265439708E-07,2.74280753913672E-07,1.496891580801E-07,1.68729085941258E-07,2.07114514259066E-07,1.92665297681749E-07
AACPS31,,0.076576996350769,0.075520589900127,0.076739013051553,0.074431224838433,0.054705401685358,0.070156322706005,0.072073717431271,0.07547459965049,0.055757010661802,0.059196916255855,0.065585675938882,0.063256566796884
Cs_peri_import,,0,0,0,0,0,0,0,0,0,0,0,0
S_transfer_to_IscU_mod_1:2Fe2S_mod_1:2Fe1S,,0.000119646269658,8.93922906925162E-05,8.48720993389654E-05,8.87249381302779E-05,6.47866914284838E-05,7.99946489472918E-05,8.00989176068084E-05,9.41391506806514E-05,5.30987364126204E-05,6.01195243289689E-05,6.72285521781306E-05,8.59773423565199E-05
OPMEACPD1,,2.82353921557591E-07,2.74617206976936E-07,2.83549975169013E-07,2.66751674689318E-07,1.44096710986234E-07,2.36989862313306E-07,2.50121076293976E-07,2.74282833397687E-07,1.49689996476223E-07,1.68730089282054E-07,2.07115878776118E-07,1.9266652192734E-07
EAR121x1,,0,0,0,0,0,0,0,0,0,0,0,0
MECDPDH51,,0,0,0,0,0,0,0,0,0,0,0,0
S_transfer_to_SufBCD_mod_1:2Fe2S_mod_1:2Fe1S,,0,0,0,0,0,0,0,0,0,0,0,0
CyaY_Fe_loading,,0.00023929468682,0.000178786163733,0.000169745725251,0.000177451424141,0.000129574213573,0.000159990613314,0.000160199188345,0.000188279966719,0.000106198166762,0.000120239882821,0.00013445813783,0.000171955959466
EAR80y1,,0,0,0,0,0,0,0,0,0,0,0,0
POR51,,1.46440854862493E-05,0,0,0,0,1.431457479164E-07,1.52542810086987E-07,0,0,0,1.27846393789538E-07,1.19666797233304E-07
POR52,,0.076717836938375,0.076685277329396,0.076755496302477,0.076609057825922,0.070846269164914,0.076159151137816,0.076395336673383,0.076682410416913,0.071457305026348,0.073169961209783,0.075302130277721,0.074667644652421
3OAR1411,,0,0,0,0,0,0,0,0,0,0,0,0
DSBAO21,,0,0,0,0,0,0,0,0,0,0,0,0
S_transfer_to_SufBCD_mod_2:fe2,,0,0,0,0,0,0,0,0,0,0,0,0
SufBCD_mod_1:fe2atp_mediated_FE_loading,,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT1201,,0.002168747256639,0.002137526340526,0.002173635538303,0.00211168062893,0.001546034432722,0.001988167663484,0.002042386224719,0.002139115406404,0.001577261592647,0.001673822658998,0.001855657034701,0.001787932602977
3OAS1001,,0,0,0,0,0,0,0,0,0,0,0,0
KAS151,,0,0,0,0,0,0,0,0,0,0,0,0
EDTXS21,,0,0,0,0,0,0,0,0,0,0,0,0
THZPSN31,,1.33983598971481E-05,1.60663046881725E-05,1.6301860583853E-05,1.56614647832964E-05,8.34017846242949E-06,1.18480694101655E-05,1.29102033732845E-05,1.60304984242534E-05,9.14941624391837E-06,1.02363370137581E-05,1.21736110906858E-05,9.28794004371642E-06
RNDR12,,0,0,0,0,0,0,0,0,0,0,0,0
EAR121y1,,0,0,0,0,0,0,0,0,0,0,0,0
4Fe4S_to_ErpA_by_SufA,,0,0,0,0,0,0,0,0,0,0,0,0
3HAD801,,0,0,0,0,0,0,0,0,0,0,0,0
SufBCDatp_mediated_FE_loading,,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT1601,,0.0382884,0.037760199464716,0.038369407934527,0.037215519668697,0.0273526507393,0.035078078950618,0.036036771747546,0.037737204456158,0.027878453282724,0.029598399459475,0.032792765954224,0.03162821640727
3OAS601,,0,0,0,0,0,0,0,0,0,0,0,0
METSOXR21,,0,0,0,0,0,0,0,0,0,0,0,0
METSOXR22,,4.60107049559994E-24,0,0,0,0,0,0,0,0,0,0,0
3OAR1201,,0,0,0,0,0,0,0,0,0,0,0,0
MACPD1,,0,0,0,0,0,0,0,0,0,0,0,0
3HAD1211,,0,0,0,0,0,0,0,0,0,0,0,0
3OAS1611,,1.28159352308892E-23,0,0,0,0,0,0,0,0,0,0,0
2Fe2S_to_IscA_by_SufBCD,,0,0,0,0,0,0,0,0,0,0,0,0
EDTXS31,,0,0,0,0,0,0,0,0,0,0,0,0
AACPS11,,7.78327132633794E-24,0,0,0,0,0,0,0,0,0,0,0
Fe_transfer_CyaY_mod_1:fe2_to_IscU,,0,0,0,0,0,0,0,0,0,0,0,0
TRDR1,,0.137582611590892,0.135017276117204,0.136451792557342,0.131104254874165,0.101267817809335,0.12516335075573,0.128473324424105,0.134021860624905,0.101991423942932,0.108463942942115,0.118785913766804,0.115948633279997
TRDR2,,1.22689534640177E-18,0,0,0,0,0,0,0,0,0,0,0
EAR180y1,,0,0,0,0,0,0,0,0,0,0,0,0
IscU_mod_1:fe2_Fe_loading,,0.000138649782954,9.62181404502762E-05,8.90230558546229E-05,9.57924003720587E-05,7.21439503856974E-05,8.59337440899068E-05,8.49287792886329E-05,0.000102992731542,5.48875558959974E-05,6.32115358717148E-05,6.9934601352616E-05,9.82960243062531E-05
AGPAT1401,,0,0,0,0,0,0,0,0,0,0,0,0
EAR40x1,,0,0,0,0,0,0,0,0,0,0,0,0
23bpg_generation,,0,0,0,0,0,0,0,0,0,0,3.02774132095789E-06,0
3OAS1801,,0,0,0,0,0,0,0,0,0,0,0,0
3OAR1211,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR4b3,,0,0,0,0,0,0,0,0,0,0,0,0
METSOXR11,,0,0,0,0,0,0,0,0,0,0,0,0
ACPPAT1601,,0,0,0,0,0,0,0,0,0,0,0,0
3HAD1201,,0,0,0,0,0,0,0,0,0,0,0,0
hemeD_synthesis,,0,0,0,0,0,0,0,0,0,0,0,0
3OAS1601,,7.78325136928315E-24,0,0,0,0,0,0,0,0,0,0,0
AACPS61,,0,0,0,0,0,0,0,0,0,0,0,0
2Fe2S_to_ErpA_by_SufA,,0,0,0,0,0,0,0,0,0,0,0,0
TDSR11,,0,0,0,0,0,0,0,0,0,0,0,0
G3PAT1401,,0,0,0,0,0,0,0,0,0,0,0,0
3OAR601,,0,0,0,0,0,0,0,0,0,0,0,0
3OAR801,,0,0,0,0,0,0,0,0,0,0,0,0
AGPAT1411,,0,0,0,0,0,0,0,0,0,0,0,0
EAR40y1,,0,0,0,0,0,0,0,0,0,0,0,0
EAR100y1,,0,0,0,0,0,0,0,0,0,0,0,0
EAR180x1,,0,0,0,0,0,0,0,0,0,0,0,0
ACPPAT1611,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR41,,0,0,0,0,0,0,0,0,0,0,0,0
RNDR42,,0,0,0,0,0,0,0,0,0,0,0,0
EDTXS11,,0,0,0,0,0,0,0,0,0,0,0,0
AACPS71,,0.051017864712903,0.050311447430631,0.051126405144255,0.049595689429359,0.036439739958069,0.046742724696032,0.048019986813507,0.050286590355242,0.037143243360944,0.039433294151025,0.043691483307043,0.042136233707916
FA100ACPHi1,,0,0,0,0,0,0,0,0,0,0,0,0
3OAR1001,,0,0,0,0,0,0,0,0,0,0,0,0
S_transfer_to_IscU_mod_1:2Fe1S,,0.000138649071932,9.62176538327327E-05,8.90225983620034E-05,9.5791922895901E-05,7.21436860862127E-05,8.59333403551159E-05,8.49283693702838E-05,0.00010299221098,5.48873509499619E-05,6.32112852830346E-05,6.99342941910362E-05,9.82956079093942E-05
RNDR11,,0,0,0,0,0,0,0,0,0,0,0,0
PAPSR2,Cysteine Metabolism,1.22691546596671E-18,0,0,0,0,0,0,0,0,0,0,0
